doc_id,headline
1753,"Japan Stocks Fall on Oil Worries TOKYO (Reuters) - Tokyo #39;s Nikkei average fell 0.59 percent by midday on Wednesday, erasing initial gains, as exporters like Nissan Motor Co. Ltd. declined on concern over the possible impact on the global economy of surging oil prices."
1754,"Hamstring latest setback for Kupets There are favorites and there are expectations, but to compete in the Olympics is to hazard the risk of being outfought, outscored, out-happied."
1755,"Veteran hurler Beck released by Padres San Diego, CA (Sports Network) - The San Diego Padres requested unconditional release waivers for righthanded reliever Rod Beck on Tuesday, ending the 36- year-old #39;s run in Southern California."
1756,NFL ROUNDUP Eagles #39; Kalu Will Be Out for the Year Philadelphia Eagles defensive end ND Kalu will miss the season after tearing the anterior cruciate ligament in his right knee at yesterday #39;s practice.
1757,"China Battles to Keep N.Korea Nuclear Talks Alive BEIJING (Reuters) - China battled on Wednesday to keep alive six-way talks on dismantling North Korea #39;s nuclear programs, saying it hoped all parties would stay calm and flexible and resume negotiations despite inevitable problems."
1758,McKenry doesn #39;t back Scrafton: PM Prime Minister John Howard said a former public servant had not backed the claims by former adviser Mike Scrafton about the children overboard affair.
1759,"China tries to shut down phone sex lines in anti-porn campaign (Canadian Press) Canadian Press - SHANGHAI, China (AP) - China has ordered severe punishment for phone sex operators as part of a sweeping crackdown on electronic pornography, Xinhua News Agency reported Wednesday."
1760,Dollar Stuck After CPI Fails to Inspire  TOKYO (Reuters) - The dollar idled on Wednesday after the  latest round of U.S. inflation data failed to substantially  alter the outlook for gradual increases in interest rates.
1761,"Yukos, Iraq push oil higher NEW YORK -- Oil prices have moved to fresh record highs of almost \$47 a barrel on concerns about potential supply disruptions in Russia and Iraq."
1762,"US Stocks Gain for a Third Day, Led by Home Depot, Retailers Aug. 17 (Bloomberg) -- US stocks rose for a third straight day after an unexpected drop in consumer prices encouraged investors that the Federal Reserve may be able to slow the pace of interest rate increases. Benchmark indexes pared gains as oil prices ..."
1763,"Australia #39;s Pacific Hydro FY04 Net A\$40.7M, Up 39 CANBERRA (Dow Jones)--Renewable energy generator Pacific Hydro Ltd. (PHY.AU) reported Wednesday a 39 jump in net profit, including a one-time tax benefit, to A\$40.7 million in the fiscal year ended June 30, up from A\$29.3 million in the previous year."
1764,"Warehouse offers cut-price coffins A US discount warehouse chain known for piling  #39;em high, and selling  #39;em cheap, is offering cut-price coffins along with the buckets of sauce and tubs of ice-cream under a new pilot program."
1765,"RealNetworks Launches Music Download Price War RealNetworks is sending a real message to Apple, their largest competitor in the online music market. On Tuesday, RealNetworks announced that it was launching the biggest music sale in history, offering single music downloads for just 49 cents, and most ..."
1766,WinXP SP2 Home Edition To Be Available On Automatic Update Aug 18 Microsoft #39;s channel partners are getting set to put out fires when Windows XP Service Pack 2 becomes available to consumers over the Windows Update service on Wednesday.
1767,"Sutton #39;s Ryder Cup selections are solid MILWAUKEE, Wis. -- Hal Sutton will get second-guessed, which is the main by-product of the captain of Ryder Cup teams having two at-large selections and one month before the 35th version of the matches are played at Oakland Hills Country ..."
1768,"Colombian Government Won't Halt Offensive (AP) AP - Colombia's government on Tuesday shrugged off warnings from Marxist rebels that a massive offensive is endangering the lives of dozens of hostages, including three Americans."
1769,"China Appeals to N. Korea for Nuke Talks (AP) AP - China appealed to North Korea on Tuesday to join working meetings before a new round of six-party talks on dismantling its nuclear program, despite the North's declaration that it saw no point in attending."
1770,"Intel backtracks on offering chips for projection TVs now In another product postpone-ment, semiconductor giant Intel Corp said it won #39;t be offering a chip for projection TVs by the end of this year as it had announced earlier this year."
1771,"China tries to shut down phone sex lines in anti-porn campaign SHANGHAI, China (AP) - China has ordered severe punishment for phone sex operators as part of a sweeping crackdown on electronic pornography, Xinhua News Agency reported Wednesday."
1772,"Produce less beef and save water The Stockholm International Water Institute in Sweden claims it takes 15 cubic metres of water, or 15,000 litres, to produce one kilogram of grain-fed beef."
1773,"LaCassie, Price qualify for US Amateur Match Play Two of the three Australians who made the field for this week #39;s US Amateur Championship at the famed Winged Foot Golf Club in New York, have made it into the top sixty four who will fight out the Match Play phase of the Championship."
1774,"Jordanian hostage freed in Iraq A Jordanian who disappeared in Iraq two weeks ago and was believed to have been kidnapped has been freed and is in the custody of Iraqi police, Foreign Ministry spokesman Ali al-Ayed told reporters yesterday."
1775,"So Google Is Almost Public. Now Comes the Hard Part. Google, whose initial stock offering was delayed by the S.E.C., must prove that its success is not an accident."
1776,"Nevada officials back e-vote systems for primary, general election Nevada election officials are confident that an electronic voting system being used in the Sept. 7 primary and the November election will work as expected, despite a problem that occurred during a demonstration of the technology in California."
1777,Motorola rolls out database management software Motorola is using the Application Data Management suite from OuterBay Technology to manage data growth in its Oracle e-business applications.
1778,"Warriors, Mavs Close on Five-Player Trade (AP) AP - The Warriors and Mavericks are close to completing a five-player trade that would bring forwards Eduardo Najera and Christian Laettner to Golden State and send centers Erick Dampier, Evan Eschmeyer and guard Dan Dickau to Dallas, an NBA source aware of the negotiations told The Associated Press on Tuesday."
1779,Must-See TV Lacks Must-Have Buzz Empty seats in Athens offer a bizarre television backdrop for the Olympics - one that cannot be avoided by NBC.
1780,"China Hints U.S. Must Return Guantanamo Separatists (Reuters) Reuters - Beijing has hinted that if the United\States releases any Guantanamo Bay detainees from its restive\Muslim far west Xinjiang region, they should be handed over to\Beijing and not sent to a third country."
1781,"China Hints U.S. Must Return Guantanamo Separatists  BEIJING (Reuters) - Beijing has hinted that if the United  States releases any Guantanamo Bay detainees from its restive  Muslim far west Xinjiang region, they should be handed over to  Beijing and not sent to a third country."
1782,"Architectural Benefactor J. Irwin Miller Dies J. Irwin Miller, 95, the industrialist and philanthropist who guided Cummins Engine Co. to international prominence and helped shape his home town of Columbus, Ind., into an architectural gem, died Aug. 16 at his home in Columbus. No cause of death was ..."
1783,"Delta May Offer Its Pilots Equity Stake to Get Cuts Delta Air Lines, in an effort to avoid filing for bankruptcy protection, is considering giving its pilots an equity stake in exchange for pay and benefit cuts, a Delta pilot spokeswoman said yesterday."
1784,"Eriksson urges more rest for top players SLALEY, England, Aug 17 (Reuters) - England coach Sven-Goran Eriksson has thrown down to gauntlet to the international soccer authorities to preserve the health of the world  quot;superstar quot; footballers for major tournaments."
1785,"US, Jamaica wait to tip hands KINGSTON, Jamaica -- Twenty-four hours before the US National Team takes on the Jamaicans in their first CONCACAF World Cup qualifying semifinal round match, and the Americans were nowhere to be found."
